cod_alumno,cod_semestre,cod_facultad,cod_escuela,num_res_autoriza,cod_tipo_autorizacion
13080044,20201,8,1,RD 018-D-FMV-20                         ,TO 
13080044,20201,8,1,RD 018-D-FMV20                          ,TO 
15080004,20201,8,1,RD 283-D-FMV-20                         ,TO 
15080004,20201,8,1,DR 283-D-FMV-20                         ,TO 
14090064,20201,9,1,RD 00221-D-FCA-2020                     ,TO 
14090206,20201,9,1,RD 00249-D-FCA-2020                     ,TO 
15090276,20201,9,1,RD 00243-D-FCA-2020                     ,TO 
13090011,20201,9,1,RD 00243-D-FCA-2020                     ,TO 
13090011,20201,9,1,RD 00243-D-FCA-2020                     ,AM 
14090149,20201,9,1,RD 00243-D-FCA-2020                     ,AM 
112505,20201,9,1,RD 00281-D-FCA-2020                     ,AM 
15090242,20201,9,1,RD 00281-D-FCA-2020                     ,AM 
15090259,20201,9,1,RD 00293-D-FCA-2020                     ,AM 
14090206,20201,9,1,RD 00243-D-FCA-2020                     ,AM 
14090206,20201,9,1,RD 00243-D-FCA-2020                     ,AM 
14090031,20201,9,1,RD 00243-D-FCA-2020                     ,AM 
17090248,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
5090291,20201,9,1,RD 00304-D-FCA-2020                     ,AM 
5090291,20201,9,1,RD 00304-D-FCA-2020                     ,AM 
8090440,20201,9,1,RD 00086-D-FCA-2020                     ,AM 
9090001,20201,9,1,RD 00162-D-FCA-2020                     ,AM 
11090150,20201,9,1,RD 00162-D-FCA-2020                     ,AM 
9110098,20201,9,1,RD 00249-D-FCA-2020                     ,AM 
15090232,20201,9,1,RD 00321-D-FCA-2020                     ,AM 
13090070,20201,9,1,RD 00320-D-FCA-2020                     ,AM 
13090070,20201,9,1,RD 00320-D-FCA-2020                     ,AM 
9090041,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
9090041,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
112094,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
112094,20201,9,1,RD 00221-D-FCA-2020                     ,AM 
9090001,20201,9,1,RD 00163-D-FCA-2020                     ,AM 
13090318,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
13090318,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
13090318,20201,9,1,RD 00221-D-FCA-2020                     ,AM 
10090150,20201,9,1,RD 00162-D-FCA-2020                     ,AM 
6090051,20201,9,1,RD 00162-D-FCA-2020                     ,AM 
6090051,20201,9,1,RD 00162-D-FCA-2020                     ,AM 
13090354,20201,9,1,RD 00280-D-FCA-2020-ED                  ,AM 
892792,20201,9,1,RD 00162-D-FCA-2020                     ,AM 
16090191,20201,9,1,RD 00192-D-FCA-2020                     ,AM 
14090189,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
14090201,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
10090038,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
14090064,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
3090351,20201,9,1,RD 00221-D-FCA-2020                     ,AM 
12090168,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
12090168,20201,9,1,RD 00218-D-FCA-2020                     ,AM 
12090168,20201,9,1,RD 00221-D-FCA-2020                     ,AM 
15090202,20201,9,1,RD 00219-D-FCA-2020                     ,AM 
5090216,20201,9,1,RD 00234-D-FCA-2020                     ,AM 
5090216,20201,9,1,RD 00235-D-FCA-2020                     ,AM 
17090212,20202,9,1,RD N° 00681-D-FCA-2020                  ,AM 
17090212,20202,9,1,RD N° 00681-D-FCA-2020                  ,AM 
13090206,20202,9,1,RD N° 00280-D-FCA-2020                  ,AM 
17090075,20202,9,1,RD 651-D-FCA-2020                       ,AM 
16090191,20202,9,1,RD N° 00673-D-FCA-2020                  ,AM 
12090475,20202,9,1,RD 685-D-FCA-2020                       ,AM 
14090211,20202,9,1,RD 671-D-FCA-2020                       ,AM 
5090291,20202,9,1,RD 770-D-FCA-2020                       ,AM 
13090375,20202,9,1,RD Nº 00721-D-FCA-2020                  ,AM 
13090375,20202,9,1,RD Nº 00721-D-FCA-2020                  ,AM 
112094,20202,9,1,RD 656-D-FCA-2020                       ,AM 
112094,20202,9,1,RD 645-D-FCA-2020                       ,AM 
17090294,20202,9,1,RD 646-D-FCA-2020                       ,AM 
9090001,20202,9,1,RD 643-D-FCA-202                        ,AM 
18090038,20202,9,1,RD 653-D-FCA-2020                       ,AM 
12090158,20202,9,1,RD 650-D-FCA-2020                       ,AM 
17090239,20202,9,1,RD N° 00692-D-FCA-2020                  ,AM 
17090277,20202,9,1,RD 694-D-FCA-2020                       ,AM 
16090027,20202,9,1,RD 688-D-FCA-2020                       ,AM 
16090027,20202,9,1,RD 688-D-FCA-2020                       ,AM 
13090318,20202,9,1,RD N° 00690-D-FCA-2020                  ,AM 
13090375,20202,9,1,RD N° 00689-D-FCA-2020                  ,AM 
13090375,20202,9,1,RD N° 00689-D-FCA-2020                  ,AM 
14090207,20202,9,1,RD Nª 00282-D-FCA-2020                  ,AM 
16090256,20202,9,1,RD 693-D-FCA-2020                       ,AM 
11090196,20202,9,1,RD 722-D-FCA-2020                       ,AM 
112505,20202,9,1,RD 667-D-FCA-2020                       ,AM 
7090183,20202,9,1,RD 675-D-FCA-2020                       ,AM 
8.00E+291,20202,9,1,RD N° 00669-D-FCA-2020                  ,AM 
12090285,20202,9,1,RD N° 00691-D-FCA-2020                  ,AM 
14090149,20202,9,1,RD  682-D-FCA-2020                      ,AM 
13090011,20202,9,1,RD 652-D-FCA-2020                       ,AM 
17090193,20202,9,1,RD 674-D-FCA-2020                       ,AM 
17090048,20202,9,1,RD N° 00670-D-FCA-2020                  ,AM 
14090206,20202,9,1,RD 795-D-FCA-2020                       ,AM 
9090041,20202,9,1,RD Nº 794-D-FCA-2020                    ,AM 
9090041,20202,9,1,RD Nº 794-D-FCA-2020                    ,AM 
17090186,20202,9,1,RD 184-D-FCA-2020                       ,AM 
14090263,20202,9,1,RD 821-D-FCA-2020                       ,AM 
8090037,20202,9,1,RD 762-D-FCA-2020                       ,AM 
8090037,20202,9,1,RD 825-D-FCA-2020                       ,AM 
14090031,20202,9,1,RD 00763-D-FCA-2020                     ,AM 
14090023,20202,9,1,RD 657-D-FCA-2020                       ,AM 
17090277,20202,9,1,RD 694-D-FCA-2020                       ,AM 
17090306,20201,9,2,RD 00175-D-FCA-2020                     ,AM 
13090101,20201,9,2,RD 00196-D-FCA-2020                     ,AM 
13090411,20201,9,2,RD 00222-D-FCA-2020                     ,AM 
13090411,20201,9,2,RD 00222-D-FCA-2020                     ,AM 
18090360,20201,9,2,RD 00231-D-FCA-2020                     ,AM 
14090374,20201,9,2,RD 00185-D-FCA-2020                     ,AM 
14090374,20201,9,2,RD 00184-D-FCA-2020                     ,AM 
14090372,20201,9,2,RD 00242-D-FCA-2020                     ,AM 
14090372,20201,9,2,RD 00242-D-FCA-2020                     ,AM 
16090304,20201,9,2,RD 00283-D-FCA-2020                     ,AM 
17090334,20201,9,2,RD 00283-D-FCA-2020                     ,AM 
13090114,20201,9,2,RD 00283-D-FCA-2020                     ,AM 
17090121,20201,9,2,RD 00283-D-FCA-2020                     ,AM 
17090115,20201,9,2,RD 00283-D-FCA-2020                     ,AM 
10090083,20201,9,2,RD 00292-D-FCA-2020                     ,AM 
14090377,20201,9,2,RD 00317-D-FCA-2020                     ,AM 
18090111,20201,9,2,RD 00326-D-FCA-2020                     ,AM 
3090404,20201,9,2,RD 00217-D-FCA-2020                     ,AM 
11090241,20201,9,2,RD 00278-D-FCA-2020                     ,AM 
11090241,20201,9,2,RD 00278-D-FCA-2020                     ,AM 
17090326,20201,9,2,RD 00327-D-FCA-2020                     ,AM 
17090326,20201,9,2,RD 00327-D-FCA-2020                     ,AM 
15090103,20201,9,2,RD 00379-D-FCA-2020                     ,AM 
17090302,20201,9,2,RD 00126-D-FCA-2020                     ,AM 
13090114,20201,9,2,RD 00335-D-FCA-2020                     ,AM 
14090372,20202,9,2,RD 00603-D-FCA-2020                     ,AM 
14090372,20202,9,2,RD 00603-D-FCA-2020                     ,AM 
16090139,20202,9,2,RD 607-D-FCA-2020                       ,AM 
14090374,20202,9,2,RD 00608-D-FCA-2020                     ,AM 
13090411,20202,9,2,RD 00648-D-FCA-2020                     ,AM 
14090374,20202,9,2,RD 00698-D-FCA-2020                     ,AM 
11090241,20202,9,2,RD 699-D-FCA-2020                       ,AM 
14090372,20202,9,2,RD 00901-D-FCA-2020                     ,AM 
12090326,20202,9,2,RD 843-D-FCA-2020                       ,AM 
10090111,20201,9,3,RD 00256-D-FCA-2020                     ,AM 
16090407,20201,9,3,RD 00289-D-FCA-2020                     ,AM 
18090137,20201,9,3,RD 00295-D-FCA-2020                     ,AM 
11090291,20201,9,3,RD 00224-D-FCA-2020                     ,AM 
11090341,20201,9,3,RD 00266-D-FCA-2020                     ,AM 
11090341,20201,9,3,RD 00266-D-FCA-2020                     ,AM 
13090146,20201,9,3,RD 00224-D-FCA-2020                     ,AM 
12090400,20201,9,3,RD 00194-D-FCA-2020                     ,AM 
16090081,20201,9,3,RD 00223-D-FCA-2020                     ,AM 
17090144,20201,9,3,RD 00254-D-FCA-2020                     ,AM 
17090381,20201,9,3,RD 00322-D-FCA-2020                     ,AM 
7090288,20201,9,3,RD 00220-D-FCA-2020                     ,AM 
5090436,20201,9,3,RD 00272-D-FCA-2020                     ,AM 
18090436,20201,9,3,RD 00224-D-FCA-2020                     ,AM 
17090357,20201,9,3,RD 00245-D-FCA-2020                     ,AM 
18090424,20201,9,3,RD 00245-D-FCA-2020                     ,AM 
11090341,20201,9,3,RD 00244-D-FCA-2020                     ,AM 
14090404,20201,9,3,RD 00279-D-FCA-2020                     ,AM 
14090528,20201,9,3,RD 00339-D-FCA-2020                     ,AM 
11090341,20202,9,3,RD N° 695-D-FCA-2020                    ,AM 
14090468,20202,9,3,RD N° 00638-D-FCA-2020                  ,AM 
14090468,20202,9,3,RD N° 00638-D-FCA-2020                  ,AM 
11090291,20202,9,3,RD N° 00644-D-FCA-2020                  ,AM 
15090402,20202,9,3,RD N° 00696-D-FCA-2020                  ,AM 
15090138,20202,9,3,RD N° 00713-D-FCA-2020                  ,AM 
15090397,20202,9,3,RD N° 00712-D-FCA-2020                  ,AM 
7090288,20202,9,3,RD N° 00711-D-FCA-2020                  ,AM 
14090398,20202,9,3,RD N° 00697-D-FCA-2020                  ,AM 
7090288,20202,9,3,RD N° 00832-D-FCA-2020                  ,AM 
13090146,20202,9,3,RD N° 00798-D-FCA-2020                  ,AM 
13090146,20202,9,3,RD N° 00797-D-FCA-2020                  ,AM 
7090288,20202,9,3,RD N° 00739-D-FCA-2020                  ,AM 
14090449,20202,9,3,RD N° 00796-D-FCA-2020                  ,AM 
14090449,20202,9,3,RD N° 00796-D-FCA-2020                  ,AM 
13090146,20202,9,3,RD N° 00798-D-FCA-2020                  ,AM 
16100063,20201,10,1,RD 182-D-FCB-202                        ,AM 
12100064,20201,10,1,RD 121-D-FCB-202                        ,AM 
18100084,20201,10,1,RD 121-D-FCB-202                        ,AM 
16100067,20201,10,1,RD 184-D-FCB-202                        ,AM 
10100058,20201,10,1,RD 121-D-FCB-202                        ,AM 
10100058,20201,10,1,RD 121-D-FCB-202                        ,AM 
11100096,20201,10,1,RD 121-D-FCB-202                        ,AM 
11100096,20201,10,1,RD 121-D-FCB-202                        ,AM 
13100047,20201,10,1,RD 121-D-FCB-202                        ,AM 
13100047,20201,10,1,RD 121-D-FCB-202                        ,AM 
13100109,20201,10,1,RD 121-D-FCB-202                        ,AM 
13100109,20201,10,1,RD 121-D-FCB-202                        ,AM 
13100113,20201,10,1,RD 121-D-FCB-202                        ,AM 
13100113,20201,10,1,RD 121-D-FCB-202                        ,AM 
13100113,20201,10,1,RD 121-D-FCB-202                        ,AM 
14100011,20201,10,1,RD 121-D-FCB-202                        ,AM 
14100003,20201,10,1,RD 121-D-FCB-202                        ,AM 
14100020,20201,10,1,RD 121-D-FCB-202                        ,AM 
14100053,20201,10,1,RD 121-D-FCB-202                        ,AM 
14100053,20201,10,1,RD 121-D-FCB-202                        ,AM 
14100053,20201,10,1,RD 121-D-FCB-202                        ,AM 
14100065,20201,10,1,RD 121-D-FCB-202                        ,AM 
14100071,20201,10,1,RD 121-D-FCB-202                        ,AM 
15100055,20201,10,1,RD 121-D-FCB-202                        ,AM 
18100096,20201,10,1,RD 121-D-FCB-202                        ,AM 
15100084,20201,10,1,RD 121-D-FCB-202                        ,AM 
15100089,20201,10,1,RD 121-D-FCB-202                        ,AM 
15100092,20201,10,1,RD 121-D-FCB-202                        ,AM 
16100079,20201,10,1,RD 121-D-FCB-202                        ,AM 
17100012,20201,10,1,RD 121-D-FCB-202                        ,AM 
17100023,20201,10,1,RD 121-D-FCB-202                        ,AM 
18100070,20201,10,1,RD 121-D-FCB-202                        ,AM 
12100131,20201,10,1,RD 169-D-FCB-202                        ,AM 
12100131,20201,10,1,RD 169-D-FCB-202                        ,AM 
13100001,20201,10,1,RD 172-D-FCB-202                        ,AM 
15100022,20201,10,1,RD 168-D-FCB-202                        ,AM 
16100068,20201,10,1,RD 180-RD-FCB-20                        ,AM 
13100109,20202,10,1,RD 000223-D-FCB                         ,AM 
13100113,20202,10,1,RD 000223-D-FCB-                        ,AM 
13100047,20202,10,1,RD 000223-D-FCB-                        ,AM 
12100131,20202,10,1,RD 000223-D-FCB                         ,AM 
12100131,20202,10,1,RD 000223-D-FCB                         ,AM 
12100064,20202,10,1,RD 000276-D-FCB                         ,AM 
14100065,20202,10,1,RD 121-D-FCB-202                        ,AM 
14100003,20202,10,1,RD 000223-DFCB                          ,AM 
14100011,20202,10,1,RD 000223-D-FCB                         ,AM 
14100053,20202,10,1,RD 000223-D-FCB                         ,AM 
14100065,20202,10,1,RD 000223-D-FCB                         ,AM 
16100019,20202,10,1,RD 000223-D-FCB                         ,AM 
16100079,20202,10,1,RD 000223-D-FCB                         ,AM 
16100082,20202,10,1,RD 000223-D-FCB                         ,AM 
16100082,20202,10,1,RD 000223-D-FCB                         ,AM 
16100095,20202,10,1,RD 000223-D-FCB                         ,AM 
15100082,20202,10,1,RD 000223-D-FCB                         ,AM 
15100082,20202,10,1,RD 000223-D-FCB                         ,AM 
15100022,20202,10,1,RD 168-D-FCB-202                        ,AM 
13100001,20202,10,1,RD Nº00237-D-FCB                        ,AM 
13100001,20202,10,1,RD 000237-D-FCB                         ,AM 
16100097,20202,10,1,RD Nº000242-2020-                       ,AM 
16100095,20202,10,1,RD 000242--D-FCB                        ,AM 
14100011,20202,10,1,RD 000223-D-FCB                         ,AM 
14100020,20202,10,1,RD 000223-D-FCB                         ,AM 
14100011,20202,10,1,RD 000223-D-FCB                         ,AM 
14100108,20201,10,2,RD 167-D-FCB-202                        ,AM 
14100105,20201,10,2,RD 122-D-FCB-202                        ,AM 
16100112,20201,10,2,RD 122-D-FCB-202                        ,AM 
16100112,20201,10,2,RD 122-D-FCB-202                        ,AM 
13140357,20201,10,2,RD 179-D-FCB-202                        ,AM 
17100037,20201,10,2,RD 122-D-FCB-202                        ,AM 
13100130,20201,10,2,RD 122-D-FCB-202                        ,AM 
13100130,20201,10,2,RD 122-D-FCB-202                        ,AM 
14100055,20201,10,2,RD 122-D-FCB-202                        ,AM 
14100055,20201,10,2,RD 122-D-FCB-202                        ,AM 
17100110,20201,10,2,RD 122-D-FCB-202                        ,AM 
16100114,20201,10,2,RD 122-D-FCB-202                        ,AM 
14100105,20202,10,2,RD 000217-D-FCB                         ,AM 
16100034,20202,10,2,RD 000217-D-FCB                         ,AM 
15100119,20202,10,2,RD 000217-D-FCB                         ,AM 
16100141,20201,10,3,RD 150-D-FCB-20                         ,AM 
12100130,20201,10,3,RD 161-D-FCB-202                        ,AM 
14100040,20201,10,3,RD 147-D-FCB-202                        ,AM 
14100129,20201,10,3,RD 159-D-FCB-202                        ,AM 
14100129,20201,10,3,RD 159-D-FCB-202                        ,AM 
16100140,20201,10,3,RD 174-D-FCB-202                        ,AM 
